block_num,timestamp,transactionId,protocol,tvl,usd,period,balances,prices
252895155,1655617201,5ec749b25b4b76458d9269546b466bddad50b549d0ce2e84870c7ceb53758a29,swap.defi,7637768.0885 EOS,6595976.5213 USD,2022-06-19T05:40:00,1439719.5659 EOS|2715981.7906 USDT|3053095.0830 EOS,0.8636 USD|1.0000 USD|0.8636 USD
252896365,1655617806,752c8422caaad611b2d5fd6bba7348f5732392ea007731b4f4de8658990f14c8,danchorsmart,3265197.1537 EOS,2821783.3803 USD,2022-06-19T05:50:00,12537.2446 EOS|107300.7927 USDT|3128497.9182 EOS,0.8642 USD|1.0000 USD|0.8642 USD
252896365,1655617806,752c8422caaad611b2d5fd6bba7348f5732392ea007731b4f4de8658990f14c8,lend.defi,1290679.7438 EOS,1115405.4346 USD,2022-06-19T05:50:00,453694.6948 EOS|723322.4794 USDT,0.8642 USD|1.0000 USD
252896365,1655617806,752c8422caaad611b2d5fd6bba7348f5732392ea007731b4f4de8658990f14c8,lend.pizza,497733.8589 EOS,430141.6009 USD,2022-06-19T05:50:00,1.0000 EOS|12344.9581 EOS|304975.0003 USDT|132489.2661 EOS,0.8642 USD|0.8642 USD|1.0000 USD|0.8642 USD
252896365,1655617806,752c8422caaad611b2d5fd6bba7348f5732392ea007731b4f4de8658990f14c8,swap.defi,7635545.4242 EOS,6598638.3556 USD,2022-06-19T05:50:00,1439573.7390 EOS|2716073.9597 USDT|3053095.0830 EOS,0.8642 USD|1.0000 USD|0.8642 USD
252897555,1655618401,dac6f0cb84143a8f88cc71f29f32a0b46137761017fa4f22af056d7acacde486,danchorsmart,3264796.1692 EOS,2830578.2787 USD,2022-06-19T06:00:00,12537.2446 EOS|107300.7927 USDT|3128497.9182 EOS,0.8670 USD|1.0000 USD|0.8670 USD
252897555,1655618401,dac6f0cb84143a8f88cc71f29f32a0b46137761017fa4f22af056d7acacde486,lend.defi,1287976.6778 EOS,1116675.7797 USD,2022-06-19T06:00:00,453694.6948 EOS|723322.4794 USDT,0.8670 USD|1.0000 USD
252897555,1655618401,dac6f0cb84143a8f88cc71f29f32a0b46137761017fa4f22af056d7acacde486,lend.pizza,496594.1633 EOS,430547.1396 USD,2022-06-19T06:00:00,1.0000 EOS|12344.9581 EOS|304975.0003 USDT|132489.2661 EOS,0.8670 USD|0.8670 USD|1.0000 USD|0.8670 USD
252897555,1655618401,dac6f0cb84143a8f88cc71f29f32a0b46137761017fa4f22af056d7acacde486,swap.defi,7624546.5439 EOS,6610481.8536 USD,2022-06-19T06:00:00,1433566.2910 EOS|2720546.4425 USDT|3053095.0830 EOS,0.8670 USD|1.0000 USD|0.8670 USD
252898756,1655619001,3800b9cda776bc11fc627b96bacc0f2ccd73d247ffc1d37ec95ac0f89e4688ec,danchorsmart,3264271.0810 EOS,2842200.8303 USD,2022-06-19T06:10:00,12538.0732 EOS|107300.7927 USDT|3128497.9182 EOS,0.8707 USD|1.0000 USD|0.8707 USD
252898756,1655619001,3800b9cda776bc11fc627b96bacc0f2ccd73d247ffc1d37ec95ac0f89e4688ec,lend.defi,1284428.9346 EOS,1118352.2734 USD,2022-06-19T06:10:00,453692.1948 EOS|723322.4794 USDT,0.8707 USD|1.0000 USD
252898756,1655619001,3800b9cda776bc11fc627b96bacc0f2ccd73d247ffc1d37ec95ac0f89e4688ec,lend.pizza,495099.3796 EOS,431083.0299 USD,2022-06-19T06:10:00,1.0000 EOS|12344.9581 EOS|304975.0003 USDT|132489.2661 EOS,0.8707 USD|0.8707 USD|1.0000 USD|0.8707 USD
252898756,1655619001,3800b9cda776bc11fc627b96bacc0f2ccd73d247ffc1d37ec95ac0f89e4688ec,swap.defi,7609280.2342 EOS,6625400.3000 USD,2022-06-19T06:10:00,1422043.0375 EOS|2728897.5386 USDT|3053095.0830 EOS,0.8707 USD|1.0000 USD|0.8707 USD
252899956,1655619601,f002306ca440614afb36a1df97cb251dd9ff8ba97b2184cd16c71c80d9fee615,danchorsmart,3263455.6065 EOS,2860418.8391 USD,2022-06-19T06:20:00,12538.0732 EOS|107300.7927 USDT|3128497.9182 EOS,0.8765 USD|1.0000 USD|0.8765 USD
252899956,1655619601,f002306ca440614afb36a1df97cb251dd9ff8ba97b2184cd16c71c80d9fee615,lend.defi,1278931.7605 EOS,1120983.6881 USD,2022-06-19T06:20:00,453692.1948 EOS|723322.4794 USDT,0.8765 USD|1.0000 USD
252899956,1655619601,f002306ca440614afb36a1df97cb251dd9ff8ba97b2184cd16c71c80d9fee615,lend.pizza,492824.0263 EOS,431960.2591 USD,2022-06-19T06:20:00,1.0000 EOS|12344.9581 EOS|305012.1852 USDT|132489.2661 EOS,0.8765 USD|0.8765 USD|1.0000 USD|0.8765 USD
252899956,1655619601,f002306ca440614afb36a1df97cb251dd9ff8ba97b2184cd16c71c80d9fee615,swap.defi,7585111.0751 EOS,6648349.8574 USD,2022-06-19T06:20:00,1399930.4070 EOS|2745273.0155 USDT|3053095.0830 EOS,0.8765 USD|1.0000 USD|0.8765 USD
252901161,1655620204,ac38bd605313341d5162d427096f832f45ea6289449e5fb52b0f2c6c116ecfba,danchorsmart,3262816.4846 EOS,2874867.6046 USD,2022-06-19T06:30:00,12538.0732 EOS|107300.7927 USDT|3128497.9182 EOS,0.8811 USD|1.0000 USD|0.8811 USD
252901161,1655620204,ac38bd605313341d5162d427096f832f45ea6289449e5fb52b0f2c6c116ecfba,lend.defi,1274473.3912 EOS,1122938.5050 USD,2022-06-19T06:30:00,453542.1923 EOS|723322.4794 USDT,0.8811 USD|1.0000 USD
252901161,1655620204,ac38bd605313341d5162d427096f832f45ea6289449e5fb52b0f2c6c116ecfba,lend.pizza,491030.2375 EOS,432646.7423 USD,2022-06-19T06:30:00,1.0000 EOS|12344.9581 EOS|305032.4264 USDT|132489.2661 EOS,0.8811 USD|0.8811 USD|1.0000 USD|0.8811 USD
252901161,1655620204,ac38bd605313341d5162d427096f832f45ea6289449e5fb52b0f2c6c116ecfba,swap.defi,7569628.4376 EOS,6669599.6164 USD,2022-06-19T06:30:00,1404276.3674 EOS|2742209.6315 USDT|3053095.0830 EOS,0.8811 USD|1.0000 USD|0.8811 USD
252902358,1655620802,2e0cc8a279d2cf4ea7d2b3c01975a047c4a5d836a2d7a45aabd10f83d525c856,danchorsmart,3263065.7793 EOS,2869213.7398 USD,2022-06-19T06:40:00,12538.0732 EOS|107300.7927 USDT|3128497.9182 EOS,0.8793 USD|1.0000 USD|0.8793 USD
252902358,1655620802,2e0cc8a279d2cf4ea7d2b3c01975a047c4a5d836a2d7a45aabd10f83d525c856,lend.defi,1276153.9053 EOS,1122122.1290 USD,2022-06-19T06:40:00,453542.1923 EOS|723322.4794 USDT,0.8793 USD|1.0000 USD
252902358,1655620802,2e0cc8a279d2cf4ea7d2b3c01975a047c4a5d836a2d7a45aabd10f83d525c856,lend.pizza,491749.1321 EOS,432395.0119 USD,2022-06-19T06:40:00,1.0000 EOS|12344.9581 EOS|305041.3994 USDT|132489.2661 EOS,0.8793 USD|0.8793 USD|1.0000 USD|0.8793 USD
252902358,1655620802,2e0cc8a279d2cf4ea7d2b3c01975a047c4a5d836a2d7a45aabd10f83d525c856,swap.defi,7577392.0295 EOS,6662800.8116 USD,2022-06-19T06:40:00,1412332.9946 EOS|2736349.9031 USDT|3053095.0830 EOS,0.8793 USD|1.0000 USD|0.8793 USD
252903554,1655621400,b3e5904225e5e00a322c30d40f82cc152228fdb8ca30c5907fe96c64c47fb8f3,danchorsmart,3263385.8118 EOS,2861989.3570 USD,2022-06-19T06:50:00,12538.0732 EOS|107300.7927 USDT|3128497.9182 EOS,0.8770 USD|1.0000 USD|0.8770 USD
252903554,1655621400,b3e5904225e5e00a322c30d40f82cc152228fdb8ca30c5907fe96c64c47fb8f3,lend.defi,1278311.2679 EOS,1121078.9820 USD,2022-06-19T06:50:00,453542.1923 EOS|723322.4794 USDT,0.8770 USD|1.0000 USD
252903554,1655621400,b3e5904225e5e00a322c30d40f82cc152228fdb8ca30c5907fe96c64c47fb8f3,lend.pizza,492641.9405 EOS,432046.9819 USD,2022-06-19T06:50:00,1.0000 EOS|12327.9581 EOS|305041.3994 USDT|132489.2661 EOS,0.8770 USD|0.8770 USD|1.0000 USD|0.8770 USD
252903554,1655621400,b3e5904225e5e00a322c30d40f82cc152228fdb8ca30c5907fe96c64c47fb8f3,swap.defi,7585485.2057 EOS,6652470.5254 USD,2022-06-19T06:50:00,1412264.2630 EOS|2736350.3791 USDT|3053095.0830 EOS,0.8770 USD|1.0000 USD|0.8770 USD
252904754,1655622000,28ed75b58c06d2a5873d3ce1b344f84796c29270d4d36d86d6527c59f07f9aa2,danchorsmart,3263371.8626 EOS,2862303.4607 USD,2022-06-19T07:00:00,12538.0732 EOS|107300.7927 USDT|3128497.9182 EOS,0.8771 USD|1.0000 USD|0.8771 USD
252904754,1655622000,28ed75b58c06d2a5873d3ce1b344f84796c29270d4d36d86d6527c59f07f9aa2,lend.defi,1278217.2342 EOS,1121124.3362 USD,2022-06-19T07:00:00,453542.1923 EOS|723322.4794 USDT,0.8771 USD|1.0000 USD
252904754,1655622000,28ed75b58c06d2a5873d3ce1b344f84796c29270d4d36d86d6527c59f07f9aa2,lend.pizza,492603.1675 EOS,432062.2383 USD,2022-06-19T07:00:00,1.0000 EOS|12328.8412 EOS|305041.3994 USDT|132489.2661 EOS,0.8771 USD|0.8771 USD|1.0000 USD|0.8771 USD
252904754,1655622000,28ed75b58c06d2a5873d3ce1b344f84796c29270d4d36d86d6527c59f07f9aa2,swap.defi,7585351.1116 EOS,6653111.4600 USD,2022-06-19T07:00:00,1413080.7868 EOS|2735828.6047 USDT|3053095.0830 EOS,0.8771 USD|1.0000 USD|0.8771 USD
252905960,1655622603,835e02712b250fc7b424b3241ad9450d7b93309287dde6bd473a2ee3f4fe33eb,danchorsmart,3263316.9255 EOS,2863560.6022 USD,2022-06-19T07:10:00,12538.9018 EOS|107300.7927 USDT|3128497.9182 EOS,0.8775 USD|1.0000 USD|0.8775 USD
252905960,1655622603,835e02712b250fc7b424b3241ad9450d7b93309287dde6bd473a2ee3f4fe33eb,lend.defi,1277841.3140 EOS,1121305.7531 USD,2022-06-19T07:10:00,453542.1923 EOS|723322.4794 USDT,0.8775 USD|1.0000 USD
252905960,1655622603,835e02712b250fc7b424b3241ad9450d7b93309287dde6bd473a2ee3f4fe33eb,lend.pizza,492444.6336 EOS,432120.1660 USD,2022-06-19T07:10:00,1.0000 EOS|12328.8412 EOS|305041.3994 USDT|132489.2661 EOS,0.8775 USD|0.8775 USD|1.0000 USD|0.8775 USD
252905960,1655622603,835e02712b250fc7b424b3241ad9450d7b93309287dde6bd473a2ee3f4fe33eb,swap.defi,7584378.8154 EOS,6655292.4106 USD,2022-06-19T07:10:00,1413655.6336 EOS|2735718.6569 USDT|3053095.0830 EOS,0.8775 USD|1.0000 USD|0.8775 USD
252907155,1655623201,0f9460485e7feec7b69b3410212afc653f30c2ba3ef8bed50f805bc0e47e3594,danchorsmart,3262582.8016 EOS,2880208.0973 USD,2022-06-19T07:20:00,12538.9018 EOS|107300.7927 USDT|3128497.9182 EOS,0.8828 USD|1.0000 USD|0.8828 USD
252907155,1655623201,0f9460485e7feec7b69b3410212afc653f30c2ba3ef8bed50f805bc0e47e3594,lend.defi,1272892.5313 EOS,1123709.5267 USD,2022-06-19T07:20:00,453542.1923 EOS|723322.4794 USDT,0.8828 USD|1.0000 USD
252907155,1655623201,0f9460485e7feec7b69b3410212afc653f30c2ba3ef8bed50f805bc0e47e3594,lend.pizza,490361.8091 EOS,432891.4051 USD,2022-06-19T07:20:00,1.0000 EOS|12328.8412 EOS|305045.0972 USDT|132489.2661 EOS,0.8828 USD|0.8828 USD|1.0000 USD|0.8828 USD
252907155,1655623201,0f9460485e7feec7b69b3410212afc653f30c2ba3ef8bed50f805bc0e47e3594,swap.defi,7563675.2277 EOS,6677212.4911 USD,2022-06-19T07:20:00,1399669.4748 EOS|2746311.9396 USDT|3053095.0830 EOS,0.8828 USD|1.0000 USD|0.8828 USD
252908355,1655623801,a9cc42e6e48fba68d48ee0766585398bc00e1c048808857797420d269ba52d41,danchorsmart,3262212.1927 EOS,2888688.8967 USD,2022-06-19T07:30:00,12538.9018 EOS|107300.7927 USDT|3128497.9182 EOS,0.8855 USD|1.0000 USD|0.8855 USD
252908355,1655623801,a9cc42e6e48fba68d48ee0766585398bc00e1c048808857797420d269ba52d41,lend.defi,1128868.3500 EOS,999612.9240 USD,2022-06-19T07:30:00,453542.1923 EOS|598001.3128 USDT,0.8855 USD|1.0000 USD
252908355,1655623801,a9cc42e6e48fba68d48ee0766585398bc00e1c048808857797420d269ba52d41,lend.pizza,489368.0956 EOS,433335.4487 USD,2022-06-19T07:30:00,1.0000 EOS|12328.8412 EOS|305098.1293 USDT|132489.2661 EOS,0.8855 USD|0.8855 USD|1.0000 USD|0.8855 USD
252908355,1655623801,a9cc42e6e48fba68d48ee0766585398bc00e1c048808857797420d269ba52d41,swap.defi,7553213.5682 EOS,6688370.6147 USD,2022-06-19T07:30:00,1394058.7301 EOS|2750415.9133 USDT|3053095.0830 EOS,0.8855 USD|1.0000 USD|0.8855 USD
252909561,1655624404,4aa5806a9b7915163b654499448fe9709b09b2e7caf4acd4bef9e2312fde95e1,danchorsmart,3262404.0777 EOS,2884291.4451 USD,2022-06-19T07:40:00,12538.9018 EOS|107300.7927 USDT|3128497.9182 EOS,0.8841 USD|1.0000 USD|0.8841 USD
252909561,1655624404,4aa5806a9b7915163b654499448fe9709b09b2e7caf4acd4bef9e2312fde95e1,lend.defi,1129937.7502 EOS,998977.9650 USD,2022-06-19T07:40:00,453542.1923 EOS|598001.3128 USDT,0.8841 USD|1.0000 USD
252909561,1655624404,4aa5806a9b7915163b654499448fe9709b09b2e7caf4acd4bef9e2312fde95e1,lend.pizza,489913.6998 EOS,433132.7020 USD,2022-06-19T07:40:00,1.0000 EOS|12328.8412 EOS|305098.1293 USDT|132489.2661 EOS,0.8841 USD|0.8841 USD|1.0000 USD|0.8841 USD
252909561,1655624404,4aa5806a9b7915163b654499448fe9709b09b2e7caf4acd4bef9e2312fde95e1,swap.defi,7558872.4813 EOS,6682799.1608 USD,2022-06-19T07:40:00,1397762.5584 EOS|2747795.9202 USDT|3053095.0830 EOS,0.8841 USD|1.0000 USD|0.8841 USD
252910751,1655625004,38471d5c924d17f5d84971c034831ac46d9977940dedcb487cf73cdec649cc5b,danchorsmart,3264974.9679 EOS,2882319.9017 USD,2022-06-19T07:50:00,14931.0681 EOS|107300.7927 USDT|3128497.9182 EOS,0.8828 USD|1.0000 USD|0.8828 USD
252910751,1655625004,38471d5c924d17f5d84971c034831ac46d9977940dedcb487cf73cdec649cc5b,lend.defi,1130933.8016 EOS,998388.3601 USD,2022-06-19T07:50:00,453542.1923 EOS|598001.3128 USDT,0.8828 USD|1.0000 USD
252910751,1655625004,38471d5c924d17f5d84971c034831ac46d9977940dedcb487cf73cdec649cc5b,lend.pizza,490421.8817 EOS,432944.4372 USD,2022-06-19T07:50:00,1.0000 EOS|12328.8412 EOS|305098.1293 USDT|132489.2661 EOS,0.8828 USD|0.8828 USD|1.0000 USD|0.8828 USD
252910751,1655625004,38471d5c924d17f5d84971c034831ac46d9977940dedcb487cf73cdec649cc5b,swap.defi,7561421.9808 EOS,6675223.3247 USD,2022-06-19T07:50:00,1403294.3863 EOS|2741122.7013 USDT|3053095.0830 EOS,0.8828 USD|1.0000 USD|0.8828 USD
252911944,1655625600,91d45245e4d86108da2d74e054fb978594e07b4928df00ff808326c3d39f6c29,danchorsmart,3263136.0378 EOS,2867643.9501 USD,2022-06-19T08:00:00,12538.9018 EOS|107300.7927 USDT|3128497.9182 EOS,0.8788 USD|1.0000 USD|0.8788 USD
252911944,1655625600,91d45245e4d86108da2d74e054fb978594e07b4928df00ff808326c3d39f6c29,lend.defi,1135717.8088 EOS,998068.8104 USD,2022-06-19T08:00:00,455242.9423 EOS|598001.3128 USDT,0.8788 USD|1.0000 USD
252911944,1655625600,91d45245e4d86108da2d74e054fb978594e07b4928df00ff808326c3d39f6c29,lend.pizza,491994.9484 EOS,432365.1607 USD,2022-06-19T08:00:00,1.0000 EOS|12328.8412 EOS|305098.1293 USDT|132489.2661 EOS,0.8788 USD|0.8788 USD|1.0000 USD|0.8788 USD
252911944,1655625600,91d45245e4d86108da2d74e054fb978594e07b4928df00ff808326c3d39f6c29,swap.defi,7577835.4641 EOS,6659401.8059 USD,2022-06-19T08:00:00,1407049.3823 EOS|2739826.8499 USDT|3053095.0830 EOS,0.8788 USD|1.0000 USD|0.8788 USD
252913145,1655626201,4c3c42d97f216be4b16eb7462d36c93f49f335a9ed84f2f4139364c825eb8aad,danchorsmart,3263095.1989 EOS,2868586.9894 USD,2022-06-19T08:10:00,12539.7304 EOS|107300.7927 USDT|3128497.9182 EOS,0.8791 USD|1.0000 USD|0.8791 USD
252913145,1655626201,4c3c42d97f216be4b16eb7462d36c93f49f335a9ed84f2f4139364c825eb8aad,lend.defi,1136623.1183 EOS,999205.3833 USD,2022-06-19T08:10:00,455242.9423 EOS|599001.3128 USDT,0.8791 USD|1.0000 USD
252913145,1655626201,4c3c42d97f216be4b16eb7462d36c93f49f335a9ed84f2f4139364c825eb8aad,lend.pizza,491876.4718 EOS,432408.6064 USD,2022-06-19T08:10:00,1.0000 EOS|12328.8412 EOS|305098.1293 USDT|132489.2661 EOS,0.8791 USD|0.8791 USD|1.0000 USD|0.8791 USD
252913145,1655626201,4c3c42d97f216be4b16eb7462d36c93f49f335a9ed84f2f4139364c825eb8aad,swap.defi,7576959.2933 EOS,6660904.9148 USD,2022-06-19T08:10:00,1407058.7826 EOS|2739983.6517 USDT|3053095.0830 EOS,0.8791 USD|1.0000 USD|0.8791 USD
252914343,1655626800,f6e0a933a0d8930c7b41b07aa9b103ac870077c85aa81cbe73c42df994951a31,danchorsmart,3263513.1567 EOS,2859163.8766 USD,2022-06-19T08:20:00,12539.7304 EOS|107300.7927 USDT|3128497.9182 EOS,0.8761 USD|1.0000 USD|0.8761 USD
252914343,1655626800,f6e0a933a0d8930c7b41b07aa9b103ac870077c85aa81cbe73c42df994951a31,lend.defi,1138956.3457 EOS,997839.6545 USD,2022-06-19T08:20:00,455242.9423 EOS|599001.3128 USDT,0.8761 USD|1.0000 USD
252914343,1655626800,f6e0a933a0d8930c7b41b07aa9b103ac870077c85aa81cbe73c42df994951a31,lend.pizza,493063.2260 EOS,431972.6923 USD,2022-06-19T08:20:00,1.0000 EOS|12327.1784 EOS|305098.1293 USDT|132489.2661 EOS,0.8761 USD|0.8761 USD|1.0000 USD|0.8761 USD
252914343,1655626800,f6e0a933a0d8930c7b41b07aa9b103ac870077c85aa81cbe73c42df994951a31,swap.defi,7588495.9169 EOS,6648281.2728 USD,2022-06-19T08:20:00,1412379.8306 EOS|2736078.7011 USDT|3053095.0830 EOS,0.8761 USD|1.0000 USD|0.8761 USD
252915561,1655627409,298f7b27b62b66abc63c783df6472ec72ef9f90b85fd51f2e8ce6bbf8cc4bbc8,danchorsmart,3263345.6305 EOS,2862933.1217 USD,2022-06-19T08:30:00,12539.7304 EOS|107300.7927 USDT|3128497.9182 EOS,0.8773 USD|1.0000 USD|0.8773 USD
252915561,1655627409,298f7b27b62b66abc63c783df6472ec72ef9f90b85fd51f2e8ce6bbf8cc4bbc8,lend.defi,1138021.1398 EOS,998385.9460 USD,2022-06-19T08:30:00,455242.9423 EOS|599001.3128 USDT,0.8773 USD|1.0000 USD
252915561,1655627409,298f7b27b62b66abc63c783df6472ec72ef9f90b85fd51f2e8ce6bbf8cc4bbc8,lend.pizza,492584.1146 EOS,432144.0438 USD,2022-06-19T08:30:00,1.0000 EOS|12324.4091 EOS|305098.1293 USDT|132489.2661 EOS,0.8773 USD|0.8773 USD|1.0000 USD|0.8773 USD
252915561,1655627409,298f7b27b62b66abc63c783df6472ec72ef9f90b85fd51f2e8ce6bbf8cc4bbc8,swap.defi,7584205.7065 EOS,6653623.6664 USD,2022-06-19T08:30:00,1412361.6272 EOS|2736078.4946 USDT|3053095.0830 EOS,0.8773 USD|1.0000 USD|0.8773 USD
252916744,1655628000,3bb01e293bcad352177b6d24a913475cbb91fcd827280b0c47eec1bb42c0c03e,danchorsmart,3262404.9063 EOS,2884292.1777 USD,2022-06-19T08:40:00,12539.7304 EOS|107300.7927 USDT|3128497.9182 EOS,0.8841 USD|1.0000 USD|0.8841 USD
252916744,1655628000,3bb01e293bcad352177b6d24a913475cbb91fcd827280b0c47eec1bb42c0c03e,lend.defi,1132769.5939 EOS,1001481.5980 USD,2022-06-19T08:40:00,455242.9423 EOS|599001.3128 USDT,0.8841 USD|1.0000 USD
252916744,1655628000,3bb01e293bcad352177b6d24a913475cbb91fcd827280b0c47eec1bb42c0c03e,lend.pizza,489909.2676 EOS,433128.7835 USD,2022-06-19T08:40:00,1.0000 EOS|12324.4091 EOS|305098.1293 USDT|132489.2661 EOS,0.8841 USD|0.8841 USD|1.0000 USD|0.8841 USD
252916744,1655628000,3bb01e293bcad352177b6d24a913475cbb91fcd827280b0c47eec1bb42c0c03e,swap.defi,7558943.9495 EOS,6682862.3458 USD,2022-06-19T08:40:00,1400559.2177 EOS|2745386.5787 USDT|3053095.0830 EOS,0.8841 USD|1.0000 USD|0.8841 USD
252917962,1655628609,98fbef33052f89bf8f4a476cce2041569343dca4caf0080c019f82c4858c5c4c,danchorsmart,3262308.8879 EOS,2886490.9041 USD,2022-06-19T08:50:00,12539.7304 EOS|107300.7927 USDT|3128497.9182 EOS,0.8848 USD|1.0000 USD|0.8848 USD
252917962,1655628609,98fbef33052f89bf8f4a476cce2041569343dca4caf0080c019f82c4858c5c4c,lend.defi,1132233.5760 EOS,1001800.2681 USD,2022-06-19T08:50:00,455242.9423 EOS|599001.3128 USDT,0.8848 USD|1.0000 USD
252917962,1655628609,98fbef33052f89bf8f4a476cce2041569343dca4caf0080c019f82c4858c5c4c,lend.pizza,489636.2497 EOS,433230.1538 USD,2022-06-19T08:50:00,1.0000 EOS|12324.4091 EOS|305098.1293 USDT|132489.2661 EOS,0.8848 USD|0.8848 USD|1.0000 USD|0.8848 USD
252917962,1655628609,98fbef33052f89bf8f4a476cce2041569343dca4caf0080c019f82c4858c5c4c,swap.defi,7556416.9243 EOS,6685917.6947 USD,2022-06-19T08:50:00,1400489.8385 EOS|2745385.7562 USDT|3053095.0830 EOS,0.8848 USD|1.0000 USD|0.8848 USD
252919156,1655629206,04d3f7337a416cd0c3647e2000a8ad30962ba52e89f511e2ad7fec0867904aef,danchorsmart,3261438.8278 EOS,2906594.2834 USD,2022-06-19T09:00:00,12540.5590 EOS|107300.7927 USDT|3128497.9182 EOS,0.8912 USD|1.0000 USD|0.8912 USD
252919156,1655629206,04d3f7337a416cd0c3647e2000a8ad30962ba52e89f511e2ad7fec0867904aef,lend.defi,1127371.8838 EOS,1004713.8229 USD,2022-06-19T09:00:00,455242.9423 EOS|599001.3128 USDT,0.8912 USD|1.0000 USD
252919156,1655629206,04d3f7337a416cd0c3647e2000a8ad30962ba52e89f511e2ad7fec0867904aef,lend.pizza,487181.2283 EOS,434175.9107 USD,2022-06-19T09:00:00,1.0000 EOS|12324.4091 EOS|305117.0723 USDT|132489.2661 EOS,0.8912 USD|0.8912 USD|1.0000 USD|0.8912 USD
252919156,1655629206,04d3f7337a416cd0c3647e2000a8ad30962ba52e89f511e2ad7fec0867904aef,swap.defi,7530769.5695 EOS,6711421.8404 USD,2022-06-19T09:00:00,1387824.6902 EOS|2753674.1386 USDT|3053095.0830 EOS,0.8912 USD|1.0000 USD|0.8912 USD
252920352,1655629804,ae8a43d56c1c694fb468bbea231c8ffe60709720c552c40edbcc3583deb06374,danchorsmart,3261249.9857 EOS,2910991.7373 USD,2022-06-19T09:10:00,12540.5590 EOS|107300.7927 USDT|3128497.9182 EOS,0.8926 USD|1.0000 USD|0.8926 USD
252920352,1655629804,ae8a43d56c1c694fb468bbea231c8ffe60709720c552c40edbcc3583deb06374,lend.defi,1126317.6820 EOS,1005351.1630 USD,2022-06-19T09:10:00,455242.9423 EOS|599001.3128 USDT,0.8926 USD|1.0000 USD
252920352,1655629804,ae8a43d56c1c694fb468bbea231c8ffe60709720c552c40edbcc3583deb06374,lend.pizza,486644.2429 EOS,434378.6513 USD,2022-06-19T09:10:00,1.0000 EOS|12324.4091 EOS|305117.0723 USDT|132489.2661 EOS,0.8926 USD|0.8926 USD|1.0000 USD|0.8926 USD
252920352,1655629804,ae8a43d56c1c694fb468bbea231c8ffe60709720c552c40edbcc3583deb06374,swap.defi,7525469.8540 EOS,6717234.3917 USD,2022-06-19T09:10:00,1388014.3931 EOS|2753100.0735 USDT|3053095.0830 EOS,0.8926 USD|1.0000 USD|0.8926 USD
252921549,1655630403,62f1bb1d6e366d76cff137d0f9f042245c921ac91b1036d8bb3f1548498af421,danchorsmart,3260593.6778 EOS,2926382.8259 USD,2022-06-19T09:20:00,12540.5590 EOS|107300.7927 USDT|3128497.9182 EOS,0.8975 USD|1.0000 USD|0.8975 USD
252921549,1655630403,62f1bb1d6e366d76cff137d0f9f042245c921ac91b1036d8bb3f1548498af421,lend.defi,1122653.8757 EOS,1007581.8535 USD,2022-06-19T09:20:00,455242.9423 EOS|599001.3128 USDT,0.8975 USD|1.0000 USD
252921549,1655630403,62f1bb1d6e366d76cff137d0f9f042245c921ac91b1036d8bb3f1548498af421,lend.pizza,484835.2635 EOS,435139.6490 USD,2022-06-19T09:20:00,1.0000 EOS|12194.4091 EOS|305285.1531 USDT|132489.2661 EOS,0.8975 USD|0.8975 USD|1.0000 USD|0.8975 USD
252921549,1655630403,62f1bb1d6e366d76cff137d0f9f042245c921ac91b1036d8bb3f1548498af421,swap.defi,7505541.1348 EOS,6736223.1685 USD,2022-06-19T09:20:00,1367165.4083 EOS|2769039.3777 USDT|3053095.0830 EOS,0.8975 USD|1.0000 USD|0.8975 USD
252922749,1655631003,61909c0429183f6138f323cf43236cfb350e8eb58d0df471366bad3a3875225a,danchorsmart,3260407.4754 EOS,2930780.2797 USD,2022-06-19T09:30:00,12540.5590 EOS|107300.7927 USDT|3128497.9182 EOS,0.8989 USD|1.0000 USD|0.8989 USD
252922749,1655631003,61909c0429183f6138f323cf43236cfb350e8eb58d0df471366bad3a3875225a,lend.defi,1121389.1220 EOS,1008016.6818 USD,2022-06-19T09:30:00,455017.6539 EOS|599001.3128 USDT,0.8989 USD|1.0000 USD
252922749,1655631003,61909c0429183f6138f323cf43236cfb350e8eb58d0df471366bad3a3875225a,lend.pizza,484283.8529 EOS,435322.7554 USD,2022-06-19T09:30:00,1.0000 EOS|12194.4091 EOS|305265.7010 USDT|132489.2661 EOS,0.8989 USD|0.8989 USD|1.0000 USD|0.8989 USD
252922749,1655631003,61909c0429183f6138f323cf43236cfb350e8eb58d0df471366bad3a3875225a,swap.defi,7502155.4167 EOS,6743687.5041 USD,2022-06-19T09:30:00,1367449.1599 EOS|2770060.2842 USDT|3053095.0830 EOS,0.8989 USD|1.0000 USD|0.8989 USD
252923948,1655631602,0d2ce2a859c47edc234a7328b0df09a05b0afcd79d0c7f61509dbe85762f4655,danchorsmart,3259572.7086 EOS,2945675.8568 USD,2022-06-19T09:40:00,12339.8202 EOS|107300.7927 USDT|3128497.9182 EOS,0.9037 USD|1.0000 USD|0.9037 USD
252923948,1655631602,0d2ce2a859c47edc234a7328b0df09a05b0afcd79d0c7f61509dbe85762f4655,lend.defi,1117849.6919 EOS,1010200.7666 USD,2022-06-19T09:40:00,455017.6539 EOS|599001.3128 USDT,0.9037 USD|1.0000 USD
